Model,TBS1102C
Firmware Version,v1.29.30

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.0004,
Sample Interval,3.2e-07,
Filter Frequency,2e+08,
Record Length,20000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,1,1
Label,,
TIME,CH1,CH2
2.8333e-03,-1.81922,0.59375
2.8336e-03,-1.80953,0.616875
2.8339e-03,-1.80672,0.606406
2.8342e-03,-1.79922,0.623594
2.8346e-03,-1.79531,0.615938
2.8349e-03,-1.78375,0.610313
2.8352e-03,-1.78484,0.621563
2.8355e-03,-1.76188,0.624062
2.8358e-03,-1.78313,0.62125
2.8362e-03,-1.76703,0.62875
2.8365e-03,-1.76609,0.635313
2.8368e-03,-1.75625,0.619219
2.8371e-03,-1.76,0.638437
2.8374e-03,-1.74734,0.62625
2.8378e-03,-1.74687,0.625938
2.8381e-03,-1.75078,0.64
2.8384e-03,-1.73859,0.64
2.8387e-03,-1.72562,0.635781
2.8390e-03,-1.72203,0.661875
2.8394e-03,-1.72625,0.642656
2.8397e-03,-1.72266,0.651094
2.8400e-03,-1.71156,0.664375
2.8403e-03,-1.70938,0.638594
2.8406e-03,-1.71063,0.653125
2.8410e-03,-1.69875,0.665781
2.8413e-03,-1.69688,0.664062
2.8416e-03,-1.68,0.666563
2.8419e-03,-1.68094,0.676563
2.8422e-03,-1.67516,0.660938
2.8426e-03,-1.67766,0.672813
2.8429e-03,-1.67141,0.690937
2.8432e-03,-1.67063,0.656406
2.8435e-03,-1.66219,0.684688
2.8438e-03,-1.66734,0.678906
2.8442e-03,-1.65563,0.676875
2.8445e-03,-1.63938,0.693281
2.8448e-03,-1.65031,0.706562
2.8451e-03,-1.63609,0.681094
2.8454e-03,-1.62984,0.703906
2.8458e-03,-1.63203,0.704063
2.8461e-03,-1.61594,0.690781
2.8464e-03,-1.62312,0.712969
2.8467e-03,-1.60391,0.712031
2.8470e-03,-1.59953,0.704844
2.8474e-03,-1.60469,0.72
2.8477e-03,-1.60516,0.717344
2.8480e-03,-1.5925,0.718438
2.8483e-03,-1.58328,0.732812
2.8486e-03,-1.59422,0.730938
2.8490e-03,-1.58641,0.719375
2.8493e-03,-1.56844,0.7375
2.8496e-03,-1.56484,0.730781
2.8499e-03,-1.56781,0.739688
2.8502e-03,-1.55219,0.737969
2.8506e-03,-1.55922,0.737812
2.8509e-03,-1.54109,0.755781
2.8512e-03,-1.53875,0.754375
2.8515e-03,-1.53297,0.742812
2.8518e-03,-1.53859,0.750625
2.8522e-03,-1.5325,0.779375
2.8525e-03,-1.51719,0.745469
2.8528e-03,-1.5175,0.772656
2.8531e-03,-1.51438,0.753906
2.8534e-03,-1.5075,0.754219
2.8538e-03,-1.50938,0.775313
2.8541e-03,-1.49938,0.79
2.8544e-03,-1.49438,0.75375
2.8547e-03,-1.47953,0.773125
2.8550e-03,-1.48,0.780938
2.8554e-03,-1.48328,0.775469
2.8557e-03,-1.47391,0.787344
2.8560e-03,-1.46766,0.795937
2.8563e-03,-1.46531,0.787344
2.8566e-03,-1.45547,0.796875
2.8570e-03,-1.45766,0.813906
2.8573e-03,-1.45078,0.802969
2.8576e-03,-1.44484,0.8225
2.8579e-03,-1.43578,0.807344
2.8582e-03,-1.43953,0.798281
2.8586e-03,-1.43203,0.837031
2.8589e-03,-1.43391,0.815469
2.8592e-03,-1.43484,0.812656
2.8595e-03,-1.41859,0.839219
2.8598e-03,-1.42859,0.816875
2.8602e-03,-1.40922,0.819219
2.8605e-03,-1.415,0.844375
2.8608e-03,-1.40469,0.820625
2.8611e-03,-1.39922,0.830781
2.8614e-03,-1.41187,0.849531
2.8618e-03,-1.38484,0.823438
2.8621e-03,-1.39047,0.85625
2.8624e-03,-1.39203,0.864844
2.8627e-03,-1.36,0.850938
2.8630e-03,-1.37547,0.857031
2.8634e-03,-1.35906,0.862812
2.8637e-03,-1.36422,0.851719
2.8640e-03,-1.36016,0.87
2.8643e-03,-1.35813,0.863906
2.8646e-03,-1.35656,0.864844
2.8650e-03,-1.34281,0.880625
2.8653e-03,-1.3375,0.884062
2.8656e-03,-1.3475,0.874688
2.8659e-03,-1.33453,0.889844
2.8662e-03,-1.34203,0.878125
2.8666e-03,-1.32,0.874219
2.8669e-03,-1.31859,0.906406
2.8672e-03,-1.31859,0.886406
2.8675e-03,-1.31484,0.887031
2.8678e-03,-1.31438,0.911563
2.8682e-03,-1.30688,0.91375
2.8685e-03,-1.30703,0.907188
2.8688e-03,-1.29172,0.923906
2.8691e-03,-1.30234,0.931094
2.8694e-03,-1.27953,0.912344
2.8698e-03,-1.27625,0.944688
2.8701e-03,-1.27922,0.9275
2.8704e-03,-1.27594,0.933594
2.8707e-03,-1.27719,0.947813
2.8710e-03,-1.27,0.930312
2.8714e-03,-1.26734,0.947656
2.8717e-03,-1.25109,0.944531
2.8720e-03,-1.25422,0.949375
2.8723e-03,-1.25484,0.962813
2.8726e-03,-1.25203,0.954844
2.8730e-03,-1.23594,0.95375
2.8733e-03,-1.23625,0.98375
2.8736e-03,-1.22984,0.972656
2.8739e-03,-1.22734,0.960313
2.8742e-03,-1.21797,0.982969
2.8746e-03,-1.22453,0.98875
2.8749e-03,-1.21406,0.978125
2.8752e-03,-1.20281,1.01328
2.8755e-03,-1.20031,0.993125
2.8758e-03,-1.19406,0.985156
2.8762e-03,-1.19391,1.00609
2.8765e-03,-1.19203,0.997188
2.8768e-03,-1.18984,1.00531
2.8771e-03,-1.17969,1.01422
2.8774e-03,-1.17,1.01203
2.8778e-03,-1.1675,1.02156
2.8781e-03,-1.16,1.02375
2.8784e-03,-1.15922,1.01484
2.8787e-03,-1.15781,1.04516
2.8790e-03,-1.15953,1.02969
2.8794e-03,-1.15484,1.0225
2.8797e-03,-1.15281,1.04375
2.8800e-03,-1.14891,1.04516
2.8803e-03,-1.14219,1.03
2.8806e-03,-1.14484,1.05359
2.8810e-03,-1.13109,1.06172
2.8813e-03,-1.12656,1.04953
2.8816e-03,-1.12375,1.06719
2.8819e-03,-1.11813,1.06375
2.8822e-03,-1.11813,1.05641
2.8826e-03,-1.11,1.07391
2.8829e-03,-1.10766,1.07922
2.8832e-03,-1.08594,1.07078
2.8835e-03,-1.09594,1.09391
2.8838e-03,-1.09078,1.09359
2.8842e-03,-1.08313,1.09391
2.8845e-03,-1.08344,1.10734
2.8848e-03,-1.07937,1.10594
2.8851e-03,-1.0725,1.10578
2.8854e-03,-1.07313,1.12828
2.8858e-03,-1.07328,1.11062
2.8861e-03,-1.05781,1.10406
2.8864e-03,-1.05516,1.13641
2.8867e-03,-1.04875,1.11719
2.8870e-03,-1.04297,1.13328
2.8874e-03,-1.04922,1.14344
2.8877e-03,-1.04672,1.12453
2.8880e-03,-1.04688,1.14109
2.8883e-03,-1.04125,1.14594
2.8886e-03,-1.03391,1.14828
2.8890e-03,-1.01734,1.15469
2.8893e-03,-1.01047,1.16781
2.8896e-03,-1.01313,1.15594
2.8899e-03,-1.01313,1.16531
2.8902e-03,-1.00328,1.17516
2.8906e-03,-1.00891,1.15344
2.8909e-03,-1.00641,1.18344
2.8912e-03,-0.998906,1.19813
2.8915e-03,-1.00672,1.18422
2.8918e-03,-0.988906,1.19953
2.8922e-03,-0.985781,1.20719
2.8925e-03,-0.970469,1.19406
2.8928e-03,-0.978281,1.21281
2.8931e-03,-0.970781,1.21828
2.8934e-03,-0.964844,1.20141
2.8938e-03,-0.97625,1.22547
2.8941e-03,-0.960313,1.23109
2.8944e-03,-0.957031,1.22125
2.8947e-03,-0.966094,1.24219
2.8950e-03,-0.966406,1.24578
2.8954e-03,-0.947813,1.22984
2.8957e-03,-0.938438,1.25344
2.8960e-03,-0.946875,1.25938
2.8963e-03,-0.937344,1.24906
2.8966e-03,-0.937969,1.26828
2.8970e-03,-0.920312,1.26812
2.8973e-03,-0.924219,1.27047
2.8976e-03,-0.919531,1.29094
2.8979e-03,-0.910156,1.27234
2.8982e-03,-0.914062,1.28578
2.8986e-03,-0.908125,1.29484
2.8989e-03,-0.910938,1.28484
2.8992e-03,-0.895469,1.30313
2.8995e-03,-0.883437,1.31609
2.8998e-03,-0.88,1.30375
2.9002e-03,-0.881719,1.31906
2.9005e-03,-0.880625,1.31781
2.9008e-03,-0.885781,1.31359
2.9011e-03,-0.873594,1.3475
2.9014e-03,-0.876719,1.34
2.9018e-03,-0.872031,1.32656
2.9021e-03,-0.858437,1.34516
2.9024e-03,-0.852344,1.35391
2.9027e-03,-0.851406,1.35281
2.9030e-03,-0.848125,1.38016
2.9034e-03,-0.845625,1.38031
2.9037e-03,-0.855938,1.36266
2.9040e-03,-0.840938,1.39516
2.9043e-03,-0.844531,1.38781
2.9046e-03,-0.845156,1.38406
2.9050e-03,-0.827813,1.40469
2.9053e-03,-0.832031,1.40469
2.9056e-03,-0.823594,1.39656
2.9059e-03,-0.828281,1.40578
2.9062e-03,-0.815781,1.40063
2.9066e-03,-0.812969,1.42109
2.9069e-03,-0.817344,1.43641
2.9072e-03,-0.809375,1.42406
2.9075e-03,-0.802813,1.44469
2.9078e-03,-0.798906,1.44156
2.9082e-03,-0.799531,1.42969
2.9085e-03,-0.795937,1.44781
2.9088e-03,-0.787188,1.45844
2.9091e-03,-0.791094,1.455
2.9094e-03,-0.781875,1.45922
2.9098e-03,-0.767344,1.47219
2.9101e-03,-0.7825,1.46813
2.9104e-03,-0.769375,1.47453
2.9107e-03,-0.755781,1.48219
2.9110e-03,-0.76,1.47422
2.9114e-03,-0.769375,1.49969
2.9117e-03,-0.756094,1.49672
2.9120e-03,-0.750469,1.49922
2.9123e-03,-0.7575,1.51516
2.9126e-03,-0.749688,1.51422
2.9130e-03,-0.7475,1.51719
2.9133e-03,-0.727969,1.53687
2.9136e-03,-0.731563,1.52016
2.9139e-03,-0.727812,1.52453
2.9142e-03,-0.72,1.54359
2.9146e-03,-0.719531,1.54937
2.9149e-03,-0.72,1.53344
2.9152e-03,-0.734688,1.56609
2.9155e-03,-0.719531,1.55937
2.9158e-03,-0.716719,1.56109
2.9162e-03,-0.725156,1.57406
2.9165e-03,-0.727031,1.56953
2.9168e-03,-0.724063,1.57125
2.9171e-03,-0.707344,1.60047
2.9174e-03,-0.712969,1.58469
2.9178e-03,-0.694844,1.59406
2.9181e-03,-0.692813,1.60203
2.9184e-03,-0.688438,1.59578
2.9187e-03,-0.679531,1.60031
2.9190e-03,-0.68,1.63703
2.9194e-03,-0.692656,1.61406
2.9197e-03,-0.676875,1.62906
2.9200e-03,-0.668438,1.64641
2.9203e-03,-0.664062,1.63719
2.9206e-03,-0.660156,1.64141
2.9210e-03,-0.6575,1.65719
2.9213e-03,-0.6575,1.64797
2.9216e-03,-0.661094,1.66125
2.9219e-03,-0.642344,1.67047
2.9222e-03,-0.644219,1.66484
2.9226e-03,-0.640938,1.69016
2.9229e-03,-0.658906,1.68813
2.9232e-03,-0.65,1.68047
2.9235e-03,-0.635313,1.69531
2.9238e-03,-0.635,1.69953
2.9242e-03,-0.634844,1.70047
2.9245e-03,-0.627344,1.72594
2.9248e-03,-0.624219,1.73141
2.9251e-03,-0.624219,1.71984
2.9254e-03,-0.630469,1.73359
2.9258e-03,-0.606875,1.73719
2.9261e-03,-0.611406,1.73922
2.9264e-03,-0.601875,1.76922
2.9267e-03,-0.598594,1.76047
2.9270e-03,-0.600469,1.74922
2.9274e-03,-0.593125,1.76812
2.9277e-03,-0.60125,1.75875
2.9280e-03,-0.599219,1.77922
2.9283e-03,-0.586875,1.78547
2.9286e-03,-0.585,1.77422
2.9290e-03,-0.582187,1.79516
2.9293e-03,-0.585469,1.82031
2.9296e-03,-0.565625,1.79516
2.9299e-03,-0.56875,1.82
2.9302e-03,-0.58,1.82438
2.9306e-03,-0.56125,1.81766
2.9309e-03,-0.5675,1.82297
2.9312e-03,-0.56375,1.84766
2.9315e-03,-0.569375,1.82547
2.9318e-03,-0.544375,1.84453
2.9322e-03,-0.542656,1.87156
2.9325e-03,-0.554531,1.85688
2.9328e-03,-0.545781,1.87906
2.9331e-03,-0.529844,1.88
2.9334e-03,-0.523906,1.87297
2.9338e-03,-0.540312,1.89391
2.9341e-03,-0.533906,1.90234
2.9344e-03,-0.527031,1.88219
2.9347e-03,-0.521719,1.90531
2.9350e-03,-0.515781,1.89906
2.9354e-03,-0.515313,1.92031
2.9357e-03,-0.520312,1.92953
2.9360e-03,-0.511094,1.93406
2.9363e-03,-0.515313,1.93219
2.9366e-03,-0.501719,1.95344
2.9370e-03,-0.498125,1.95391
2.9373e-03,-0.497188,1.95391
2.9376e-03,-0.488906,1.98406
2.9379e-03,-0.504844,1.96594
2.9382e-03,-0.481719,1.96953
2.9386e-03,-0.488906,1.99797
2.9389e-03,-0.4975,1.97406
2.9392e-03,-0.484531,1.99
2.9395e-03,-0.477187,2.00859
2.9398e-03,-0.482344,1.99422
2.9402e-03,-0.485938,2.01812
2.9405e-03,-0.472656,2.03156
2.9408e-03,-0.471094,2.01422
2.9411e-03,-0.463906,2.02734
2.9414e-03,-0.456875,2.05203
2.9418e-03,-0.4725,2.04125
2.9421e-03,-0.465781,2.05703
2.9424e-03,-0.45625,2.06609
2.9427e-03,-0.467344,2.04594
2.9430e-03,-0.445625,2.07828
2.9434e-03,-0.452188,2.09516
2.9437e-03,-0.444219,2.07812
2.9440e-03,-0.441719,2.11484
2.9443e-03,-0.43875,2.10047
2.9446e-03,-0.441719,2.09563
2.9450e-03,-0.41875,2.12
2.9453e-03,-0.435625,2.10828
2.9456e-03,-0.428281,2.11578
2.9459e-03,-0.413438,2.14328
2.9462e-03,-0.411562,2.12422
2.9466e-03,-0.425469,2.13922
2.9469e-03,-0.40125,2.15484
2.9472e-03,-0.405625,2.15219
2.9475e-03,-0.406094,2.16328
2.9478e-03,-0.404375,2.18375
2.9482e-03,-0.418906,2.17687
2.9485e-03,-0.399531,2.18766
2.9488e-03,-0.406719,2.19344
2.9491e-03,-0.385781,2.18375
2.9494e-03,-0.4025,2.20453
2.9498e-03,-0.378281,2.21469
2.9501e-03,-0.365,2.1975
2.9504e-03,-0.377188,2.22969
2.9507e-03,-0.367031,2.22719
2.9510e-03,-0.37875,2.22344
2.9514e-03,-0.37125,2.25031
2.9517e-03,-0.364687,2.24906
2.9520e-03,-0.364687,2.24328
2.9523e-03,-0.37125,2.27578
2.9526e-03,-0.360312,2.27062
2.9530e-03,-0.361406,2.26922
2.9533e-03,-0.358281,2.285
2.9536e-03,-0.359531,2.28469
2.9539e-03,-0.361719,2.28641
2.9542e-03,-0.358125,2.30266
2.9546e-03,-0.35125,2.30641
2.9549e-03,-0.344531,2.30797
2.9552e-03,-0.34875,2.3275
2.9555e-03,-0.331406,2.31859
2.9558e-03,-0.325781,2.32219
2.9562e-03,-0.333281,2.34906
2.9565e-03,-0.322344,2.34187
2.9568e-03,-0.329531,2.345
2.9571e-03,-0.319531,2.37109
2.9574e-03,-0.31625,2.35953
2.9578e-03,-0.31125,2.38234
2.9581e-03,-0.315781,2.39172
2.9584e-03,-0.313906,2.37422
2.9587e-03,-0.304688,2.38875
2.9590e-03,-0.298281,2.40609
2.9594e-03,-0.294063,2.40953
2.9597e-03,-0.283125,2.41844
2.9600e-03,-0.286562,2.42906
2.9603e-03,-0.282344,2.41688
2.9606e-03,-0.297344,2.43531
2.9610e-03,-0.283281,2.44391
2.9613e-03,-0.278281,2.43812
2.9616e-03,-0.279531,2.45203
2.9619e-03,-0.275156,2.45656
2.9622e-03,-0.263437,2.44109
2.9626e-03,-0.270313,2.46719
2.9629e-03,-0.259688,2.47047
2.9632e-03,-0.264531,2.47125
2.9635e-03,-0.255469,2.48703
2.9638e-03,-0.259688,2.495
2.9642e-03,-0.249375,2.48563
2.9645e-03,-0.247813,2.51203
2.9648e-03,-0.247656,2.51375
2.9651e-03,-0.24,2.52125
2.9654e-03,-0.243594,2.54281
2.9658e-03,-0.240313,2.52391
2.9661e-03,-0.239063,2.53063
2.9664e-03,-0.236563,2.55875
2.9667e-03,-0.241719,2.54359
2.9670e-03,-0.23125,2.55656
2.9674e-03,-0.230313,2.58062
2.9677e-03,-0.217031,2.56641
2.9680e-03,-0.214531,2.58391
2.9683e-03,-0.210625,2.59234
2.9686e-03,-0.215625,2.57594
2.9690e-03,-0.21,2.60984
2.9693e-03,-0.199531,2.61375
2.9696e-03,-0.20125,2.60844
2.9699e-03,-0.202031,2.62344
2.9702e-03,-0.195781,2.63109
2.9706e-03,-0.190469,2.6175
2.9709e-03,-0.179063,2.64047
2.9712e-03,-0.182188,2.64234
2.9715e-03,-0.18375,2.63953
2.9718e-03,-0.177344,2.65594
2.9722e-03,-0.168437,2.65609
2.9725e-03,-0.185,2.66141
2.9728e-03,-0.182969,2.68141
2.9731e-03,-0.164688,2.67578
2.9734e-03,-0.167031,2.68219
2.9738e-03,-0.164219,2.69234
2.9741e-03,-0.159531,2.70016
2.9744e-03,-0.158594,2.70109
2.9747e-03,-0.158594,2.71641
2.9750e-03,-0.150313,2.72406
2.9754e-03,-0.152969,2.71375
2.9757e-03,-0.139063,2.74031
2.9760e-03,-0.140313,2.73953
2.9763e-03,-0.138281,2.74266
2.9766e-03,-0.12875,2.76641
2.9770e-03,-0.134063,2.75016
2.9773e-03,-0.127969,2.76141
2.9776e-03,-0.126094,2.77891
2.9779e-03,-0.128594,2.77781
2.9782e-03,-0.126875,2.785
2.9786e-03,-0.122344,2.80406
2.9789e-03,-0.120313,2.78187
2.9792e-03,-0.115781,2.81031
2.9795e-03,-0.11375,2.81266
2.9798e-03,-0.109844,2.81406
2.9802e-03,-0.103594,2.82172
2.9805e-03,-0.104844,2.84156
2.9808e-03,-0.0982813,2.81828
2.9811e-03,-0.09375,2.85125
2.9814e-03,-0.0954688,2.85375
2.9818e-03,-0.0996875,2.84219
2.9821e-03,-0.0873437,2.87047
2.9824e-03,-0.0951562,2.86437
2.9827e-03,-0.0823438,2.87
2.9830e-03,-0.0898438,2.90313
2.9834e-03,-0.0792188,2.87406
2.9837e-03,-0.0785938,2.90156
2.9840e-03,-0.07625,2.91203
2.9843e-03,-0.0710937,2.90187
2.9846e-03,-0.0695313,2.90359
2.9850e-03,-0.0640625,2.91078
2.9853e-03,-0.0465625,2.92234
2.9856e-03,-0.0625,2.915
2.9859e-03,-0.0460938,2.945
2.9862e-03,-0.0515625,2.9275
2.9866e-03,-0.055625,2.94313
2.9869e-03,-0.0471875,2.96453
2.9872e-03,-0.0454688,2.94437
2.9875e-03,-0.049375,2.97812
2.9878e-03,-0.043125,2.96016
2.9882e-03,-0.0414062,2.96453
2.9885e-03,-0.0395313,2.97781
2.9888e-03,-0.024375,3.00578
2.9891e-03,-0.0182812,2.97781
2.9894e-03,-0.030625,3.00016
2.9898e-03,-0.0164063,3.00953
2.9901e-03,-0.0254688,2.99766
2.9904e-03,-0.0040625,3.02234
2.9907e-03,-0.0040625,3.02266
2.9910e-03,-0.000625,3.02016
2.9914e-03,-0.00171875,3.04391
2.9917e-03,0,3.04594
2.9920e-03,-0.00515625,3.03938
2.9923e-03,0.00390625,3.06453
2.9926e-03,-0.0009375,3.04875
2.9930e-03,0.005625,3.06094
2.9933e-03,0.00046875,3.09391
2.9936e-03,0.0192187,3.06797
2.9939e-03,0.005,3.08031
2.9942e-03,0.018125,3.10375
2.9946e-03,0.0075,3.095
2.9949e-03,0.0226562,3.10922
2.9952e-03,0.00609375,3.13656
2.9955e-03,0.029375,3.10672
2.9958e-03,0.0148438,3.11719
2.9962e-03,0.0248438,3.13844
2.9965e-03,0.0373438,3.12375
2.9968e-03,0.051875,3.14688
2.9971e-03,0.04125,3.15484
2.9974e-03,0.0454688,3.13797
2.9978e-03,0.0435938,3.16484
2.9981e-03,0.0467188,3.16688
2.9984e-03,0.0440625,3.1675
2.9987e-03,0.049375,3.18016
2.9990e-03,0.0504687,3.19328
2.9994e-03,0.0596875,3.17797
2.9997e-03,0.0665625,3.20281
3.0000e-03,0.0625,3.21094
3.0003e-03,0.0659375,3.20031
3.0006e-03,0.0810938,3.23094
3.0010e-03,0.0696875,3.21953
3.0013e-03,0.0846875,3.21828
3.0016e-03,0.0829688,3.24422
3.0019e-03,0.09375,3.24094
3.0022e-03,0.083125,3.23719
3.0026e-03,0.09375,3.26281
3.0029e-03,0.0840625,3.26375
3.0032e-03,0.0973438,3.26922
3.0035e-03,0.096875,3.26766
3.0038e-03,0.105625,3.27656
3.0042e-03,0.100625,3.27375
3.0045e-03,0.116875,3.29719
3.0048e-03,0.12,3.29453
3.0051e-03,0.122188,3.30234
3.0054e-03,0.123906,3.30922
3.0058e-03,0.13,3.29781
3.0061e-03,0.125938,3.32156
3.0064e-03,0.1275,3.33875
3.0067e-03,0.127344,3.32203
3.0070e-03,0.135156,3.34078
3.0074e-03,0.132188,3.34313
3.0077e-03,0.134063,3.34516
3.0080e-03,0.139531,3.36031
3.0083e-03,0.147344,3.36906
3.0086e-03,0.171406,3.36219
3.0090e-03,0.1625,3.38156
3.0093e-03,0.161094,3.38547
3.0096e-03,0.162188,3.37438
3.0099e-03,0.170625,3.39703
3.0102e-03,0.167031,3.39094
3.0106e-03,0.178281,3.40156
3.0109e-03,0.172187,3.42781
3.0112e-03,0.181094,3.41344
3.0115e-03,0.175937,3.42016
3.0118e-03,0.175937,3.44141
3.0122e-03,0.185938,3.435
3.0125e-03,0.185156,3.43063
3.0128e-03,0.196406,3.45641
3.0131e-03,0.204687,3.45078
3.0134e-03,0.200469,3.45656
3.0138e-03,0.189219,3.47203
3.0141e-03,0.204219,3.45469
3.0144e-03,0.208437,3.46969
3.0147e-03,0.201406,3.48625
3.0150e-03,0.213438,3.48937
3.0154e-03,0.215625,3.49875
3.0157e-03,0.227344,3.51109
3.0160e-03,0.214375,3.49453
3.0163e-03,0.2125,3.50125
3.0166e-03,0.226875,3.51297
3.0170e-03,0.234063,3.50969
3.0173e-03,0.239375,3.53141
3.0176e-03,0.239844,3.54047
3.0179e-03,0.241875,3.53141
3.0182e-03,0.241719,3.54406
3.0186e-03,0.270625,3.55328
3.0189e-03,0.263125,3.53906
3.0192e-03,0.252188,3.58094
3.0195e-03,0.250156,3.57984
3.0198e-03,0.260625,3.57109
3.0202e-03,0.254844,3.59375
3.0205e-03,0.253125,3.57734
3.0208e-03,0.277188,3.58609
3.0211e-03,0.28,3.61234
3.0214e-03,0.28,3.59437
3.0218e-03,0.28,3.60547
3.0221e-03,0.285,3.63172
3.0224e-03,0.282969,3.6325
3.0227e-03,0.280781,3.62438
3.0230e-03,0.293125,3.65391
3.0234e-03,0.284531,3.63344
3.0237e-03,0.290781,3.65453
3.0240e-03,0.296719,3.66766
3.0243e-03,0.3,3.65359
3.0246e-03,0.304531,3.66156
3.0250e-03,0.306719,3.69109
3.0253e-03,0.324063,3.67016
3.0256e-03,0.326875,3.67641
3.0259e-03,0.312188,3.69391
3.0262e-03,0.334688,3.68188
3.0266e-03,0.331406,3.70063
3.0269e-03,0.322188,3.70766
3.0272e-03,0.325625,3.70266
3.0275e-03,0.338281,3.71797
3.0278e-03,0.326875,3.73172
3.0282e-03,0.327969,3.71813
3.0285e-03,0.346875,3.73453
3.0288e-03,0.339375,3.73953
3.0291e-03,0.35875,3.72828
3.0294e-03,0.351875,3.75547
3.0298e-03,0.363281,3.74672
3.0301e-03,0.368281,3.75391
3.0304e-03,0.363125,3.77313
3.0307e-03,0.375625,3.76922
3.0310e-03,0.364844,3.7575
3.0314e-03,0.365312,3.78297
3.0317e-03,0.378281,3.77094
3.0320e-03,0.377812,3.78719
3.0323e-03,0.383125,3.80422
3.0326e-03,0.398438,3.80406
3.0330e-03,0.38875,3.80938
3.0333e-03,0.399531,3.83047
3.0336e-03,0.394062,3.81875
3.0339e-03,0.418281,3.82156
3.0342e-03,0.407031,3.84281
3.0346e-03,0.421719,3.83141
3.0349e-03,0.405938,3.85859
3.0352e-03,0.419687,3.85453
3.0355e-03,0.42125,3.84359
3.0358e-03,0.42625,3.86297
3.0362e-03,0.430625,3.86609
3.0365e-03,0.422187,3.85906
3.0368e-03,0.422031,3.88375
3.0371e-03,0.444219,3.88953
3.0374e-03,0.444844,3.87984
3.0378e-03,0.450313,3.89844
3.0381e-03,0.440781,3.90172
3.0384e-03,0.441719,3.90437
3.0387e-03,0.449531,3.92234
3.0390e-03,0.446875,3.91219
3.0394e-03,0.452656,3.91281
3.0397e-03,0.459844,3.93266
3.0400e-03,0.469219,3.92406
3.0403e-03,0.477187,3.92813
3.0406e-03,0.487187,3.95047
3.0410e-03,0.476406,3.93734
3.0413e-03,0.476094,3.94531
3.0416e-03,0.482813,3.96906
3.0419e-03,0.489375,3.96203
3.0422e-03,0.480469,3.96547
3.0426e-03,0.486719,3.9775
3.0429e-03,0.493125,3.97344
3.0432e-03,0.510625,3.98094
3.0435e-03,0.490938,3.9925
3.0438e-03,0.497812,3.97922
3.0442e-03,0.498594,3.99609
3.0445e-03,0.521875,4.01094
3.0448e-03,0.508594,3.99703
3.0451e-03,0.524531,4.00453
3.0454e-03,0.521094,4.01984
3.0458e-03,0.539062,4.01406
3.0461e-03,0.529375,4.02172
3.0464e-03,0.542031,4.0325
3.0467e-03,0.539687,4.02484
3.0470e-03,0.542969,4.04391
3.0474e-03,0.552031,4.04656
3.0477e-03,0.563594,4.02781
3.0480e-03,0.556719,4.05547
3.0483e-03,0.569844,4.06969
3.0486e-03,0.567344,4.05266
3.0490e-03,0.570781,4.075
3.0493e-03,0.571562,4.0775
3.0496e-03,0.560156,4.07313
3.0499e-03,0.57875,4.09484
3.0502e-03,0.572813,4.08609
3.0506e-03,0.581875,4.08172
3.0509e-03,0.590625,4.09516
3.0512e-03,0.599844,4.09453
3.0515e-03,0.587344,4.09813
3.0518e-03,0.605,4.12
3.0522e-03,0.601406,4.11047
3.0525e-03,0.6075,4.12344
3.0528e-03,0.620625,4.13891
3.0531e-03,0.618594,4.12234
3.0534e-03,0.611563,4.13406
3.0538e-03,0.619844,4.1425
3.0541e-03,0.631094,4.13516
3.0544e-03,0.647813,4.13734
3.0547e-03,0.655938,4.16391
3.0550e-03,0.640469,4.14562
3.0554e-03,0.645625,4.16391
3.0557e-03,0.654219,4.17219
3.0560e-03,0.652188,4.15219
3.0563e-03,0.655938,4.17141
3.0566e-03,0.667813,4.17672
3.0570e-03,0.667344,4.16359
3.0573e-03,0.669531,4.18922
3.0576e-03,0.675156,4.17141
3.0579e-03,0.695937,4.17984
3.0582e-03,0.700313,4.19641
3.0586e-03,0.69125,4.18641
3.0589e-03,0.705937,4.19
3.0592e-03,0.696719,4.20156
3.0595e-03,0.709063,4.19641
3.0598e-03,0.720938,4.20172
3.0602e-03,0.725938,4.21891
3.0605e-03,0.720781,4.20406
3.0608e-03,0.736094,4.21234
3.0611e-03,0.718438,4.2275
3.0614e-03,0.734688,4.22313
3.0618e-03,0.7425,4.22078
3.0621e-03,0.73625,4.23844
3.0624e-03,0.736875,4.21422
3.0627e-03,0.740781,4.23594
3.0630e-03,0.766875,4.25031
3.0634e-03,0.754844,4.22063
3.0637e-03,0.754219,4.23156
3.0640e-03,0.776875,4.24359
3.0643e-03,0.775938,4.23813
3.0646e-03,0.778281,4.25047
3.0650e-03,0.776875,4.26313
3.0653e-03,0.784062,4.23109
3.0656e-03,0.792188,4.25156
3.0659e-03,0.804688,4.25516
3.0662e-03,0.801719,4.25078
3.0666e-03,0.802188,4.26172
3.0669e-03,0.818906,4.25375
3.0672e-03,0.822188,4.25125
3.0675e-03,0.822031,4.27016
3.0678e-03,0.838594,4.265
3.0682e-03,0.823125,4.24797
3.0685e-03,0.843906,4.27172
3.0688e-03,0.849688,4.26516
3.0691e-03,0.850781,4.25063
3.0694e-03,0.864063,4.27953
3.0698e-03,0.860156,4.25484
